soil_ph,soil_bd,DTM_10m,slope,temp_seasonality,soil_sand,rain_warmestQuart,soil_carbon,isothermality,aspect,ndvi,id
54,118,885.2273,7.692541842256926,7461,57,245,5,25,263.0200376445637,0.7847,37617
50,139,1035.904,24.462476425430516,5957,54,372,3,25,226.0911496843112,0.7418,61957
48,129,258.5215,6.7849812299823515,5663,62,307,6,23,191.5299017967751,0.781,72288
55,123,946.3495,3.762672837157522,7791,54,263,1,27,153.09154872212775,0.7059,27490
59,142,605.3518,18.855726089355624,8087,53,237,4,25,308.7398688089927,0.6716,50520
58,136,833.13873,14.988345531486857,5902,57,209,1,29,48.60478551308401,0.804,82993
52,114,234.55115,27.23548678919387,5339,62,418,8,25,136.70575160854267,0.7872,62190
54,126,410.8075,37.89593165822763,5244,59,483,9,26,60.04105808041816,0.7888,60905
58,135,1107.5629,10.999754291515375,6819,51,279,7,28,309.7773438818447,0.7602,18431
56,120,827.4933,6.593604476681412,6954,55,244,6,27,100.54582619279284,0.7029,15054
55,121,478.0693,17.08741828420069,5120,58,241,9,28,95.11922545921284,0.79355,81820
54,141,402.9329,11.526700834630299,6307,60,270,8,24,117.44246974115714,0.681,68620
58,133,876.947,9.95928835398383,5608,53,222,6,28,34.75422956040805,0.79605,81122
54,140,523.4618,13.929554192588155,7786,61,263,10,25,280.01951013601865,0.8248,33010
59,124,924.61536,10.640198792510677,7301,49,265,2,27,208.37414237570667,0.6756,19449
61,137,657.6088,0.9289866806867935,7907,53,234,13,24,164.04141422018583,0.52075,39179
55,138,861.2329,10.139615145209833,7442,55,236,2,25,56.75725449112058,0.7936,37793
54,116,891.83234,4.754328441708828,7849,57,257,3,24,215.46825006443405,0.6843,38997
55,118,844.5631,6.557260940840279,7392,51,236,7,26,172.72788885703451,0.7456,37520
55,138,709.5421,1.4944904003031827,8021,53,240,4,24,130.8795186063983,0.6543,44324
53,134,780.8084,10.824767430022414,7507,53,266,7,27,174.65980765958273,0.7295,7276
55,135,486.15903,13.052757971776492,7690,57,264,11,25,197.86002995690296,0.7584,6522
57,143,712.9048,8.316716585952445,7584,56,262,5,27,256.9006915456946,0.74055,6825
54,149,535.484,8.277265300726983,7895,62,262,9,25,118.80433181177186,0.7723,31941
56,127,888.14105,19.961091049042288,7096,52,240,9,27,30.28469652128921,0.8212,18451
55,136,765.1805,12.891373233340273,6277,57,296,2,25,181.5609377941868,0.6902,77562
54,159,229.63084,11.66722607407232,7634,64,250,9,24,262.85667040903536,0.82675,33836
52,149,753.06854,6.386015579493114,8062,52,246,6,25,133.98184078052194,0.5861,45989
52,147,784.3123,13.83558788285745,6188,64,264,4,28,261.82017047497453,0.7454,86502
58,148,750.7957,14.4366384879157,7601,47,266,19,27,238.78082883309034,0.7792,6747
55,165,748.94666,16.762260610872186,7990,55,254,20,25,116.01052543106576,0.7841,31398
56,127,1015.93744,7.779307359518193,7626,52,266,0,27,90.12978989699513,0.7562,26725
52,124,851.35565,7.187759717066214,7379,52,245,6,25,269.82254526528385,0.7257,36058
60,135,650.46533,2.3246953067927487,8025,54,237,5,24,240.82695463182,0.6532,45581
56,141,409.37234,36.79048799808735,6576,55,257,1,25,232.13075853969823,0.777,76913
54,116,928.50275,30.581580053899852,6167,54,281,3,28,309.77768324628585,0.7946,85312
60,133,977.501,4.303702080231172,7286,53,264,10,27,150.46894361873123,0.6607,19765
55,143,679.60406,3.5420932909225513,7940,52,239,4,24,216.62239095457502,0.5953,41547
52,135,559.1552,16.990814549094544,6530,60,271,5,25,226.53425425526947,0.80685,67011
48,114,822.4897,7.738756725617012,6458,52,273,9,28,137.11397204825738,0.6958,15120
47,111,173.87871,13.47566332417812,5325,63,477,10,26,212.3610849998922,0.79525,60539
53,136,507.0792,29.414408390366162,4413,53,434,7,28,286.9588669313177,0.8478,64708
51,141,198.12303,17.103981346151276,7173,57,232,8,23,202.74265539101887,0.76925,11324
56,139,759.8055,0.16402068040009019,7927,54,249,4,24,181.20409275378526,0.5008,42700
63,135,729.0388,2.3438684152608156,7941,51,241,9,24,184.54745753915714,0.55615,41855
52,129,977.74146,10.633490867126417,5907,57,372,19,25,200.67707706601928,0.6847,77382
55,136,1000.1307,5.387981176550205,6890,54,274,4,27,16.04138799699538,0.7034,73726
54,125,556.3766,23.70446460478411,6236,58,186,5,28,122.79672700829472,0.76735,85201
53,144,673.9159,8.317008601943733,6030,60,312,0,25,230.74289497907824,0.72465,68853
59,129,758.6271,13.684585905234794,7322,52,243,3,25,293.1963991868221,0.74395,35494
56,140,667.7144,3.756283424532363,7914,55,236,10,24,208.42956335928488,0.6343,39933
60,137,872.96606,8.632363393052584,7764,49,254,6,27,115.49528218514365,0.7912,24124
58,138,534.41797,40.694529478346,8015,57,243,5,25,275.1098266445046,0.7816,51505
56,141,758.1428,2.666658847511298,7920,54,247,5,24,221.51248333794072,0.5097,42147
55,121,804.61896,31.350949091396977,6899,58,272,7,26,182.1329937681556,0.7791,74271
56,117,727.1053,4.073480301249087,8029,55,250,15,25,91.60559544706982,0.71815,53869
54,127,574.6017,51.435364709895985,5606,55,429,16,26,182.99064959793137,0.80395,60566
51,122,440.56702,11.615954318347491,5589,61,347,13,23,139.47299198814397,0.8081,72088
49,127,1065.4889,5.7706508486698596,6852,59,261,4,28,93.83834432411079,0.7009,18295
54,133,827.48804,5.091964882492501,5869,56,206,1,29,81.64556646195531,0.7319,83271
61,142,668.49274,2.8814489030935846,8047,54,234,5,24,160.34557934233152,0.544,44382
51,141,836.31024,15.674462313520017,7189,54,270,2,27,246.74913199566836,0.7644,9334
52,127,400.8434,21.907140046721114,5426,59,415,12,24,310.4893865309283,0.795,62535
58,136,801.0231,3.367845663651609,7990,53,256,4,27,123.18144349393138,0.6555,26777
54,132,872.0036,4.191954857517538,7949,52,260,4,25,170.1450459788712,0.7577,25056
60,125,196.88333,19.798875315600718,7552,53,242,3,24,158.1042590304546,0.83545,9847
51,110,733.67334,10.567339778619443,5548,58,379,4,23,238.11038321884647,0.7201,71808
53,147,668.64325,8.758423843918859,6894,59,266,3,25,202.90139699118643,0.7708,12792
48,96,262.05527,37.18287295400815,5614,60,175,9,29,26.250083103381087,0.86245,79830
56,143,699.1082,26.874290097920277,8075,59,257,4,27,43.97328760012378,0.7705,2623
53,121,725.2893,3.675145412759524,5836,57,202,3,28,256.14057556790823,0.7382,81210
56,137,790.22565,1.667249137215235,7971,54,256,2,26,124.41829462820277,0.6644,26957
50,111,857.2256,9.830872286091807,7433,56,245,3,25,270.08828534611155,0.688,35961
58,128,1020.66473,16.39994285659295,7141,52,266,4,27,190.93332850830623,0.7778,19526
58,140,899.2718,2.3193721976388595,7864,50,264,0,27,179.6990558171605,0.73295,25379
51,151,527.07007,7.5486034004823654,7913,67,260,7,25,212.18350130359298,0.7612,31855
53,108,521.82904,23.969004682699783,5489,60,446,5,26,173.96096814253303,0.7507,61092
56,134,954.98395,9.135514189486377,7819,54,253,5,26,190.97067818382635,0.6193,22281
56,119,847.62134,9.112683490371293,6515,57,209,3,28,89.22437322932242,0.7228,85329
58,143,773.2798,11.367068678950524,8075,54,257,5,27,81.5755472631537,0.7658,2773
56,142,690.2977,8.467992957360382,8076,52,242,3,25,105.99779187182561,0.7816,52521
55,117,732.5693,2.0453118188553376,8025,51,253,20,25,169.56434196790187,0.7567,53709
52,130,205.88748,8.71613342444284,5711,65,302,8,23,193.02916551593,0.8195,72203
57,141,1068.1189,17.732817649002186,6637,54,284,4,27,233.3630591560779,0.77505,73486
54,148,1003.85425,12.658893191534544,7654,59,281,0,27,308.8179806086764,0.7393,2042
53,145,589.10016,15.41281884692185,7509,60,263,4,25,151.54372174514808,0.7508,9521
56,145,985.20905,25.795969747789133,6464,53,219,2,28,150.72871650758722,0.8081,84544
56,128,689.7267,8.310148118517578,6592,60,208,1,28,306.9536205885305,0.7702,85850
56,145,748.1585,15.195618268059418,7522,45,269,5,26,287.29979791748787,0.7758,7313
58,122,914.3021,16.83130995005114,7506,53,261,5,26,106.54924894604632,0.6922,20521
57,117,940.38385,6.447755762355636,7235,58,259,8,27,175.4798249175815,0.6812,19068
59,124,949.74774,0.6203583618101105,6976,57,255,8,28,251.01684009827662,0.60915,18677
62,142,779.5431,0.38063079529608135,7887,50,249,7,24,113.07250219128049,0.4336,42708
53,139,750.5364,5.2962036368303025,7880,53,244,4,24,245.03399314446705,0.6982,39269
53,144,549.0295,5.79210853172927,7792,61,257,10,25,119.81931015249071,0.79835,32450
52,132,858.76984,12.084134593132957,5864,60,370,2,24,64.46372161233496,0.7015,77482
51,112,853.0818,19.81200258429646,4962,53,295,8,28,282.02985034543065,0.7787,63700
54,109,911.5514,5.7065784497055265,7422,55,241,6,26,194.0299744310711,0.7491,17133
55,122,748.72864,3.769744426868925,7990,53,239,6,25,212.76566838138868,0.6887,49005
56,123,780.0618,10.273742285864076,7953,54,249,10,24,51.67190295323783,0.6366,44206
53,122,804.24005,11.410930419540122,5923,62,371,5,25,181.6349135352844,0.6654,61336
57,139,387.7295,16.472067894140842,6008,59,284,6,24,123.59970565226851,0.7857,70585
58,140,984.30066,6.598914248680277,7345,55,244,0,28,214.4360017814094,0.7379,84997
52,131,351.32053,10.748653589294666,6037,60,288,4,24,251.0751328086754,0.7462,70829
53,135,816.01306,6.057409481863078,7992,54,261,4,24,71.72392171922644,0.6857,51786
55,116,716.8063,7.5970314336825115,8073,57,240,5,24,105.11407182633941,0.6032,48165
60,134,1001.886,8.739167335853269,7586,54,261,3,27,274.14646790202914,0.77185,23751
58,123,968.1448,5.799251549701001,7816,53,269,0,27,177.20402152193336,0.7584,28747
53,133,652.96,6.982164500463451,6059,59,310,1,24,76.22555927649307,0.73740000000000006,68759
55,135,947.5386,2.7560049552732537,7846,55,265,0,27,110.62020583040373,0.71055,25272
53,139,791.50165,19.208352864684116,6172,55,295,15,28,270.5938002202692,0.7593,14593
52,145,246.84862,11.02956840537653,7665,63,248,10,24,86.53248585657813,0.8042,8933
60,130,964.17615,11.48498348127061,7833,56,266,3,27,81.28469473594363,0.7436,25350
55,134,776.15906,2.8693162611215652,7906,55,249,9,24,194.07348551528403,0.6092,41238
54,135,788.6334,15.735351434962512,7153,51,239,4,26,104.49536194216618,0.7698,15062
54,127,892.93854,9.09049752558785,5858,57,361,19,24,107.7778932103499,0.6441,67944
49,113,549.8647,42.45984876742145,5500,60,450,9,26,149.03532098812857,0.7927,60645
51,107,982.217,21.33258650675608,7388,58,263,5,27,209.287234304925,0.6639,20873
54,122,960.34344,13.260945071675383,5915,55,370,1,25,304.06640950932103,0.7005,77449
56,145,777.3908,2.033544741137591,7891,53,244,5,24,277.7407460137032,0.6819,39571
59,146,928.09894,21.438083340618764,7934,48,260,17,27,66.52542816580893,0.7883,25896
53,117,607.54315,23.34316815764785,5272,55,423,21,23,56.31841162015722,0.59755,55563
53,123,887.6119,16.089196099287474,5924,55,368,2,25,194.92936365334208,0.7341,77762
54,154,244.65018,8.02111138529059,7265,65,246,5,24,167.5759502984372,0.77435,34891
57,132,736.53076,3.210044842749861,8024,54,237,5,25,54.080284652633644,0.6167,49463
57,131,968.1205,8.509259785375065,6994,56,267,5,27,233.05622401631345,0.7399,17739
55,139,787.10425,11.108285124177495,8047,55,251,4,25,283.10097693807916,0.6693,51287
57,144,11.410752,5.348075315659916,6653,63,204,2,21,88.02062803701291,0.76605,29870
56,121,887.32935,9.089481399484905,8019,56,251,6,25,294.02322212192803,0.6886,47065
53,119,344.54288,2.5635823023488262,5041,61,231,11,28,224.94676920683182,0.7012,78369
54,131,936.04224,16.1622048313986,5723,55,223,5,29,92.71913181361718,0.7675,81625
56,128,1002.9108,5.112039013476068,7778,54,266,2,27,79.83219808232022,0.7462,25383
58,137,776.6207,5.757633261768807,6290,52,293,3,25,225.77455293208607,0.7111,77282
53,108,331.1962,14.293793096535804,4329,51,416,10,27,108.1777026063475,0.6866,64317
58,120,748.72504,8.564499212624682,5418,58,231,4,28,172.40529159454022,0.7892,82108
56,126,635.7106,34.43095429218846,6590,57,256,7,28,115.9454477935526,0.8099,16185
54,153,620.9378,4.369619708229194,8083,65,257,3,27,163.38172517072456,0.7641,2103
56,120,948.73694,4.088133173654694,7747,53,263,4,27,175.8793318186153,0.7043,27489
54,133,702.86957,22.451730412921187,7321,53,265,7,26,178.25578185318963,0.7446,9999
55,102,753.8643,29.551068925280553,7253,54,253,3,27,157.04392228941316,0.7682,20183
55,138,819.28064,13.059851175916508,8046,59,249,2,25,207.17570819415295,0.6946,51508
56,157,865.72455,11.502194008796518,7743,60,273,3,27,286.4994447452159,0.73445,2110
56,135,555.47595,2.703387957359216,7817,58,266,5,25,208.88858261631202,0.74675,32826
54,132,825.2931,17.020463595248458,5986,57,187,2,28,86.24285222575222,0.7165,83282
54,141,446.66943,22.167068628503415,5729,60,331,3,23,120.897164133052,0.79055,71317
55,122,668.59015,6.447027084487714,6197,51,277,3,28,185.7932098392118,0.67125,14018
57,120,812.8543,4.275646556216256,8013,55,243,7,25,138.2162059560159,0.6404,46757
48,123,821.87335,50.052119056441015,4397,53,466,9,28,286.066294325534,0.6886,64721
57,111,420.89343,43.82925660910141,5476,59,458,7,26,168.82644608698595,0.8407,60583
55,127,326.2631,50.637058128390805,5720,59,303,9,28,124.89993058976326,0.85,58484
55,120,847.0649,7.507760303180417,7397,53,243,6,26,186.71666045904496,0.77955,17208
53,110,394.57013,11.480053097767637,5204,58,228,9,29,220.26241751760236,0.7541,77992
54,132,686.5667,8.131643194309138,7940,55,266,4,26,135.1809798712845,0.7486,1793
58,133,977.1387,7.915729920823974,6357,55,279,1,28,168.7273070047587,0.7351,80019
52,125,319.06332,26.841600113738387,8174,64,239,5,26,100.80383308803698,0.80055,3993
56,129,748.3176,1.8626391905604749,8006,52,241,8,25,191.06363745451722,0.5799,48961
58,114,986.37415,2.8940751388778376,7348,54,261,3,26,99.32659223683247,0.53815,19909
57,115,774.89746,5.764856325856756,5761,55,215,3,29,28.575430683539288,0.73935,82842
53,113,1071.0405,16.300412851831766,6649,55,290,8,26,156.99077121907726,0.7162,74905
55,145,711.1316,2.9793509298914964,8024,50,241,6,24,68.32952190208421,0.5972,45759
52,150,152.59807,4.897913101537732,6092,65,257,8,24,132.42166355572758,0.7942,71834
59,136,722.3798,3.3440159035028483,7605,54,260,4,27,166.48572576048895,0.7347,6829
52,115,780.7049,14.849566005280664,7968,56,266,4,25,239.25500016473524,0.74675,52080
57,142,804.3239,7.5727709039800555,7478,51,268,17,27,321.07633564481085,0.724,7978
51,145,416.38898,12.585225938130582,8146,57,250,7,26,212.97293502063977,0.7994,765
56,118,818.1386,28.134930633279314,5823,60,378,7,24,167.16920953100154,0.7852,54554
56,102,158.55846,49.75784065460709,5104,61,397,8,29,206.28785114647326,0.80285,57226
54,126,920.8617,5.592135365369377,6627,46,280,6,26,181.3399924043997,0.6916,75058
57,121,830.37854,3.986230767783806,7981,56,250,2,24,315.42534451434,0.5151,43791
55,114,909.5026,16.677426023038986,6461,56,236,4,28,308.85689737125335,0.7416,85944
53,136,119.66682,27.163749185799226,5617,55,286,4,23,111.45248478640997,0.8389,72564
55,144,108.7893,5.9414519664229335,7421,62,235,3,23,190.40724764130778,0.7991,10321
52,147,671.6468,24.765950793656945,6953,62,267,5,25,172.783902864745,0.7841,12128
54,112,781.0067,27.44443695446171,5580,52,444,7,25,316.1567875006569,0.70155,60908
50,143,512.87775,6.253214938171422,7784,64,266,8,24,134.86692036369692,0.7935,33133
57,151,404.07132,3.740962867619579,7828,62,242,3,26,117.66342274690258,0.69545,8405
51,126,888.19867,3.3363399556007294,7939,56,268,5,25,199.05735795229694,0.7183,52319
52,119,813.7152,15.608906290523871,5733,60,371,6,24,221.63356312424037,0.67845,69272
54,154,612.5755,10.667197914278233,8063,65,258,8,26,183.19701314332355,0.7886,2744
54,120,410.92017,28.87966429117936,5838,63,169,1,28,61.21981549103706,0.8651,80262
58,124,860.48016,3.2915111862778685,7917,55,254,2,25,126.524012698315,0.76105,23340
51,135,230.99918,12.999902481854892,6086,62,271,6,24,281.32507751673995,0.8105,71164
63,134,392.71405,57.16737170653624,5809,56,196,8,28,90.48719325653013,0.7972,79270
57,131,771.1957,27.159344091005142,6276,58,260,4,28,278.6817161162792,0.7993,85585
54,134,348.7653,16.567874064674715,5388,62,382,8,22,64.327743585695,0.8125,56497
59,132,740.39703,1.6220270550125455,8006,54,241,7,25,91.66753686220362,0.636,48556
57,127,958.7857,6.057222210055839,7804,52,271,5,26,272.61965362080986,0.6856,27642
58,125,978.12976,5.503825643193831,6909,56,261,6,28,322.3401453570008,0.7271,18303
57,134,763.92706,4.101999459125781,7906,58,246,8,24,163.10203851244682,0.5355,41177
58,133,802.51825,1.679898371446167,7993,56,241,4,25,268.94036461599313,0.5215,47389
51,94,773.99615,11.917560372921399,6325,51,276,8,28,152.89023586173022,0.7479,15239
55,142,918.1659,18.872762870877917,6809,54,276,18,26,72.12139477562187,0.75485,75426
56,139,791.98334,13.160083113612366,6527,59,265,5,28,286.6895427387745,0.7949,16369
47,127,369.4376,9.977615983427297,4080,54,463,7,27,157.41047122900758,0.8033,64229
56,110,500.29565,26.847767374639233,5422,61,454,4,26,61.3132558301629,0.6794,61160
57,123,784.98566,12.564009827905204,6297,56,278,7,28,307.1358189459559,0.7545,13561
58,131,689.2211,6.205308775114811,8043,55,238,4,25,253.48050954811504,0.6847,48545
54,123,63.24408,5.326149724457659,5602,60,278,4,23,202.5044674399417,0.8443,72664
54,148,495.58313,4.134130827721256,7844,60,259,7,24,156.0831187938717,0.7401,32338
52,118,919.591,14.172219082852601,7870,53,259,7,25,157.9048948381676,0.78355,23272
54,143,52.809032,2.3864571521127225,5413,60,182,5,28,183.09929298990215,0.8042,79459
56,122,762.3059,3.2360145313215822,7191,49,245,11,27,129.79797823333126,0.6715,16461
55,133,729.929,4.785750413867339,8030,53,238,7,25,213.98421521879547,0.6975,49303
55,140,584.9542,7.135764571464916,7984,57,247,1,25,109.84054661667813,0.7424,52933
53,122,647.42365,32.87030658057753,5808,56,400,8,26,205.26462847990638,0.76355,59623
49,123,1044.5298,20.17726189485899,6010,56,370,7,25,254.17871511565707,0.76745,76747
59,134,699.45715,2.588122474083419,8033,53,235,3,25,59.394388736311036,0.6683,48948
47,111,984.81433,16.116964281332237,5797,51,226,7,28,198.05408624560812,0.76845,80655
59,136,551.92773,7.195963001225099,7093,54,256,7,24,255.37879345551832,0.7539,11538
53,134,497.70032,9.629496243563297,5768,56,329,2,23,111.74012155397577,0.754,70871
58,107,908.9584,8.937860771423258,6844,56,275,18,27,204.18867308566684,0.75665,74696
55,136,674.491,4.166832502719586,7980,54,264,6,26,165.79892630708886,0.7055,1725
56,158,708.6295,17.272555286051425,7779,55,273,7,27,241.40011253315998,0.78425,3426
54,134,426.10596,11.33924235059432,6008,57,284,6,24,63.90333807525046,0.7659,70584
56,150,545.0607,13.916200766783247,7630,60,266,9,25,166.90765482130814,0.76655,8512
55,124,693.3684,0.4462761218001958,8041,47,235,6,25,237.08203646728865,0.64115,45255
53,145,181.7488,10.055622201604566,6930,61,235,8,24,152.12485363785302,0.76015,30079
51,119,872.6693,11.225071921326055,7528,55,233,5,25,190.6405472557246,0.754,38204
57,152,943.9041,15.7152247335376,7289,52,248,16,28,86.7368403800028,0.79605,73327
54,145,247.60596,11.84298107627416,5916,63,282,7,23,197.69024062255997,0.6575,71945
54,116,481.75748,38.190223351085066,5193,58,395,8,28,127.03879471205313,0.8326,57097
56,132,812.60706,20.238733131535934,7366,55,273,4,26,148.97587895367627,0.75115,9051
54,134,867.7609,9.084166495446393,7824,55,267,4,27,171.14705334206715,0.7271,2990
55,125,841.947,2.1832911890543416,7850,55,251,7,24,268.03849368036316,0.61685,39272
58,107,768.83405,57.95228287875123,5691,56,333,5,28,99.29462182017404,0.7132,58976
55,130,803.3068,7.532352369906396,8025,48,249,10,25,223.2211066879508,0.6184,50710
54,138,966.8671,5.2124679926124875,7868,53,266,1,27,234.3338753901514,0.7264,27049
53,123,440.3998,25.34611166198485,6569,60,260,3,25,42.86272922640336,0.7042,66726
58,127,1017.05414,3.7017734115447447,7716,50,267,5,27,178.06400918659483,0.7187,25124
52,119,873.361,17.04413609151513,5926,56,362,3,24,128.39677437541235,0.7467,66013
59,137,771.13324,2.3699169364856845,7481,54,248,0,26,152.60107822046277,0.5784,19258
49,125,861.8741,4.0363981544302785,7723,49,257,6,24,249.3939938126042,0.7648,37103
55,104,648.0172,48.23462159008457,6069,58,200,3,29,144.4321552227647,0.792,85036
58,83,138.32344,42.91707549037035,5003,63,463,16,28,298.14884172876776,0.87915,57076
56,110,1000.3619,21.503500738219852,7700,54,248,7,25,274.7674212132259,0.6168,42630
52,140,619.0521,41.54548103758812,6119,57,277,18,28,271.28415528716357,0.7827,78322
53,147,504.4505,9.490782319112045,7853,58,259,6,24,225.14863736162914,0.7524,32317
51,139,201.60527,3.697646922627326,7187,61,239,10,24,171.9449225263351,0.7934,35297
55,119,980.5119,7.525472208831621,7573,55,264,5,27,274.8473357450084,0.745,21958
53,143,811.84595,8.648421946944485,7075,60,244,3,27,200.06412935762742,0.8181,18665
56,149,701.2908,14.860116476378408,7606,49,261,4,26,267.0879228989071,0.7928,7423
54,134,904.7306,4.914042471581886,7900,52,266,0,26,199.46705953550475,0.7443,28288
58,123,1027.6461,7.089851668180766,7749,54,263,4,27,127.56643924304517,0.7327,25940
48,127,293.84085,12.607130065193292,5075,65,519,7,27,192.61436892800333,0.7741,59860
59,132,994.3456,32.71513569426815,6461,57,210,6,28,122.43463278538485,0.8446,84459
54,152,128.19826,5.897940470402196,7405,62,235,3,23,158.27579846127801,0.77995,10358
57,147,588.575,8.202896672619366,7966,62,265,7,26,258.3899155538215,0.7761,4601
56,109,595.2877,36.1562669721555,6217,56,288,8,28,219.53282209163325,0.8623,15480
55,125,1037.0831,10.966574501100272,7482,57,268,4,27,241.5670640584306,0.8153,24338
46,103,831.92926,9.30762872352207,5698,54,353,8,27,180.77349300434972,0.6604,57634
59,126,898.5998,6.197382245857435,7954,49,261,0,26,45.63347606649406,0.76135,28262
53,126,846.6857,7.475237774724206,5793,60,360,19,24,162.80225968677487,0.7227,68207
57,129,732.5918,10.083718608309796,6794,58,262,1,27,162.3825840265882,0.733,16752
46,125,76.91547,16.59438897034988,4808,62,380,8,25,182.86564247550487,0.77955,61301
53,136,817.1868,4.061354810089489,7999,52,259,5,24,64.00927258047449,0.7393,51240
60,131,790.8971,9.602822818367512,7492,48,247,4,26,110.90560021112607,0.5123,19811
54,146,846.758,28.726925414031932,6554,44,260,11,28,137.03291412937378,0.8785,15552
55,107,845.48474,10.162107229965255,7563,58,247,4,25,286.5778780718494,0.75765,37260
63,141,870.23724,13.381499722552334,7723,54,251,3,27,76.79441432798323,0.70255,23580
52,150,485.4128,10.292787053102696,7096,61,249,9,25,60.05891739347702,0.77015,11812
53,147,493.4027,6.402410174476584,7897,59,257,6,26,255.33439605575015,0.7396,5234
55,115,1070.1831,18.68704429388362,7163,55,264,3,27,195.86485663526588,0.7503,19465
55,128,748.51245,25.22272292650342,5758,61,398,8,25,303.2978417798719,0.6862,61588
54,144,353.05438,4.760037225229777,5896,58,302,4,24,115.71927913418294,0.7643,71734
57,150,203.32362,9.461096373729049,7362,62,245,9,24,177.04154414889285,0.77135,34767
59,119,350.01227,33.79716112502656,5802,58,198,6,28,55.63318388620493,0.89235,79204
54,146,792.45215,12.34499627600441,7489,54,266,3,27,239.90000177951373,0.7177,7117
54,141,228.10701,21.663848523809055,7571,62,246,3,24,193.08975422758857,0.8342,9366
54,126,521.7756,19.91342582456455,5287,54,425,7,24,211.94270501439973,0.7157,54984
52,151,609.4281,11.382071251080065,7948,61,268,5,26,276.2179906423697,0.8422,3976
60,134,1101.123,14.762335934030965,7186,47,267,5,27,193.50794360902765,0.567,19441
52,152,129.35533,12.311599034458807,6798,62,232,7,23,204.3196551475902,0.74635,30449
59,134,24.814928,18.773415369815734,5274,57,336,7,23,145.07735857998625,0.78575,56682
56,133,954.3624,19.479591895549234,7573,55,281,20,27,145.2363970074136,0.7201,2023
53,138,699.8185,3.592340977200693,7856,63,271,0,26,203.88884608701264,0.72135,4870
51,109,1024.725,16.247199267476457,7672,53,280,10,27,194.5596496392682,0.7773,28342
51,148,533.7237,2.787198465100568,8123,65,256,3,26,158.87535366205594,0.676,3142
54,134,893.42236,4.710448008381705,7998,52,253,7,24,249.54577014433104,0.6999,45600
59,122,843.41595,0.5138716975928282,8015,56,248,7,25,96.29591216704478,0.47755,48776
56,131,908.95685,7.445398417571055,7983,49,252,5,24,267.73283374201657,0.4411,46192
51,146,634.73413,11.363302682260784,7480,60,269,10,25,256.3277390518604,0.76745,9592
53,121,847.30225,4.96129014851019,7379,52,245,6,25,281.77999473273593,0.7007,36073
56,143,627.8293,11.086834773185531,7499,58,268,31,25,128.62805999313,0.7538,9375
55,127,693.51074,10.811027433343043,8020,54,242,6,24,226.50064040897286,0.6068,45267
56,128,1068.8291,13.789840350182196,7585,58,258,8,27,253.87381453662834,0.7497,23931
55,120,897.47345,5.230143103805763,7494,56,238,4,25,67.60206930658845,0.75545,38574
56,141,633.0241,2.197137327825865,7969,55,256,7,25,156.20077494594062,0.73025,30731
56,152,799.1651,8.01608133184575,7595,48,265,16,27,178.82474384642197,0.7666,6743
57,122,932.88403,10.529493199532281,6211,55,337,3,25,292.9951377837879,0.7157,76817
57,134,768.61127,5.275334558213241,7883,54,243,5,26,80.52489444144702,0.7886,22487
55,122,867.6687,13.808641647306942,6890,55,241,5,28,174.70201939236551,0.7865,81954
56,146,580.69244,33.541312832052405,6980,59,251,4,25,120.86069554155554,0.7898,12798
55,134,798.808,3.292984242494351,7993,53,244,6,25,206.10323123102566,0.5574,46511
55,136,776.31213,15.416171026428456,6284,56,291,6,25,81.75487360182555,0.682,77646
54,133,921.06836,5.8459136266720115,7855,54,260,2,25,266.54784024361794,0.6819,23078
55,137,716.2906,7.686374979600696,8006,55,267,5,26,107.44547725814905,0.76345,952
54,139,634.6765,5.339565517727566,7708,58,269,16,25,171.10916277342827,0.7615,5703
57,133,652.7259,1.9604399587151282,8025,52,237,4,24,257.9664651843055,0.66155,45557
56,135,823.1232,1.7500019124905581,7870,58,249,4,24,253.02422424807116,0.5554,39539
59,127,731.4729,7.029991041970164,5846,58,214,6,28,207.39471947837953,0.8063,80856
52,150,365.07446,16.842200158575036,7945,66,255,4,25,254.185338302621,0.8226,31045
58,140,701.87714,1.3688525604940296,8040,53,235,9,25,99.93221927045823,0.5803,45024
56,123,890.975,5.046769002619707,6231,50,333,12,25,277.36329457851014,0.7113,76542
56,124,627.3812,28.154344929037364,4873,59,314,10,28,253.55985067161723,0.8271,63213
54,129,722.0292,2.6179960270785783,7926,60,237,8,24,37.04061103807456,0.5572,40264
58,131,319.2931,14.787657620557297,8454,62,231,4,27,127.79674130389434,0.7891,639
49,124,300.70663,23.93706742721152,5339,64,382,4,23,189.52178981194965,0.7664,56385
57,141,873.5623,11.456327423034073,7825,54,271,3,27,88.91265234711923,0.71375,4064
55,129,962.4169,15.02535791251654,6450,56,225,5,28,322.4806758409445,0.7457,82764
60,112,919.6876,12.643294249965802,7360,53,261,5,27,162.82719104129816,0.5813,19935
54,154,171.00917,4.776839843550694,6954,63,237,2,23,178.75883730937522,0.75875,29691
55,107,732.5668,14.984782874906958,5732,56,328,8,28,295.5993218757032,0.8023,57043
57,126,742.47516,2.8747337597968334,8013,53,238,4,25,111.8838009671851,0.6475,49079
54,148,313.74136,24.802300148170808,7206,65,239,9,24,194.582886598106,0.78125,10978
56,133,279.6685,11.824604436047222,7479,58,251,8,24,151.84489236366576,0.8154,34395
58,129,691.7366,2.867349464974674,8068,55,238,1,24,135.1459375045964,0.5578,46771
